Invoice_No,Date,Time,Buyer_Name,Buyer_Address,PAN,GSTIN,Item,Qty,Rate,Amount,CGST,SGST,Total,Terms,Source_File
INV/2007/0984,1988-08-18,10:16:06,Sana Tata,"051, Sagar Street, Thiruvananthapuram 842923",,,Details:,1,968,968,87.12,87.12,1142.24,,invoice_india_853.txt
INV/2018/0494,1978-07-08,21:08:35,Ryan Tara,"H.No. 394, Arya Zila, Miryalaguda-654573",ABCDE3819F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_854.jpg.txt
INV/2011/0814,1989-01-07,18:47:45,Neysa Tank,"54/965, Lal Ganj, Ichalkaranji-739381",,,Details:,2,877,1754,157.86,157.86,2069.72,,invoice_india_854.txt
INV/2026/0593,2013-08-26,21:08:35,Krish Lal,"664, Khare Street, Tiruchirappalli 879824",ABCDE3385F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_855.jpg.txt
INV/2013/0588,2004-04-23,08:41:31,Navya Sastry,"05/63, Bhavsar Marg, Raebareli 045846",,,Details:,1,887,887,79.83,79.83,1046.66,,invoice_india_855.txt
INV/2097/0572,2004-08-27,21:08:35,Eva Joshi,"267, Deshpande Chowk, Bhiwandi 597693",ABCDE3455F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_856.jpg.txt
INV/2082/0231,1988-03-07,11:35:39,Keya Master,"223, Chakrabarti Path, Sikar-247911",,,Details:,4,463,1852,.,166.68,2185.36,,invoice_india_856.txt
INV/2011/0097,1978-09-10,21:08:35,Vritika Tak,"665, Soni Marg, Bally 760368",ABCDE3939F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_857.jpg.txt
INV/2081/0734,1998-05-22,10:39:28,Indrans Shetty,"22/664, Ghose Ganj, Bally 201608",,,Details:,1,918,918,82.62,82.62,1083.24,,invoice_india_857.txt
INV/2028/0305,2014-04-05,21:08:35,Arnav Sarma,"H.No. 92, Bali Street, Tadepalligudem-385605",ABCDE9035F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_858.jpg.txt
INV/2034/0238,1996-10-04,16:08:24,Mishti Chaudhary,"324, Dutta Zila, Asansol 073462",,,Details:,2,102,204,18.36,18.36,240.72,,invoice_india_858.txt
INV/2009/0922,1972-11-15,21:08:35,Aradhya Kumer,"56/62, Khare Marg, Chandrapur 574764",ABCDE1490F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_859.jpg.txt
INV/2096/0025,1975-06-07,00:31:26,Madhup Dhar,"79/31, Borah, Bally-598818",,,Details:,2,702,1404,126.36,126.36,1656.72,,invoice_india_859.txt
INV/2089/0348,1976-07-03,21:08:35,Lavanya Chauhan,"H.No. 07, Dugar Street, Rohtak-243721",ABCDE8147F,38ABCDE53902Z41,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_86.jpg.txt
INV/2023/0686,2007-08-14,16:52:53,Amani Swamy,"H.No. 40, Sathe Chowk, Anmedabad-717621",,,Details:,3,434,1302,117.18,117.18,1536.36,,invoice_india_86.txt
INV/2058/0588,2009-04-19,21:08:35,Mishti Arora,"04, Agarwal Road, Khandwa-839843",ABCDE5253F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_860.jpg.txt
INV/2027/0748,1999-08-08,05:17:12,Piya Bhatia,"433, Kapur Ganj, Gandhidham-741870",,,Details:,2,648,1296,116.64,116.64,1529.28,,invoice_india_860.txt
INV/2004/0884,1984-03-31,21:08:35,Akarsh Sachar,"H.No. 249, Bala Road, Shahjahanpur 523729",ABCDE6276F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_861.jpg.txt
INV/2047/0871,1983-11-05,04:53:44,Indranil Rana,"933, Koshy Ganj, Bilaspur-893862",,,Details:,2,247,494,44.46,44.46,582.92,,invoice_india_861.txt
INV/2095/0592,2006-04-09,21:08:35,Saksham Saha,"10/944, Rout Road, Raichur-595439",ABCDE3793F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_862.jpg.txt
INV/2059/0335,1977-04-12,05:40:32,Madhav Majumdar,"58/06, Bajaj Nagar, Udaipur-527466",,,Details:,4,771,3084,277.56,277.56,3639.12,,invoice_india_862.txt
INV/2027/0497,1981-07-01,21:08:35,Ishita Vala,"26/322, Sibal Road, Kolhapur 282314",ABCDES055F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_863.jpg.txt
INV/2085/0407,2014-10-24,11:29:45,Eshani Samra,"88, Dube Chowk, Kurnool-818514",,,Details:,1,911,911,81.99,81.99,1074.98,,invoice_india_863.txt
INV/2046/0020,1994-04-14,21:08:35,Manikya Gara,"546, Kota Ganj, Kharagpur-275766",ABCDE8379F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_864.jpg.txt
INV/2070/0655,1984-03-23,08:43:08,Vritika Goel,"21/61, Kamdar Marg, Raebareli-737432",,,Details:,3,434,1302,117.18,117.18,1536.36,,invoice_india_864.txt
INV/2090/0830,1995-12-03,21:08:35,Oorja Tandon,"81, Chandran Circle, Kolkata 353053",ABCDE4114F,25ABCDE20122Z91,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_865.jpg.txt
INV/2055/0613,1973-02-08,19:19:01,Krish Wagle,"66/040, Dora Circle, Tirunelveli-856353",,,Details:,5,111,555,49.95,49.95,654.9,,invoice_india_865.txt
INV/2011/0091,1997-11-27,21:08:35,Prisha Raval,"76/396, Ganesh, Durgapur-605851",ABCDE6080F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_866.jpg.txt
INV/2045/0949,2007-06-10,19:32:03,Adira Sastry,"54/801, Kalita Circle, Madurai-939495",,,Details:,2,162,324,29.16,29.16,382.32,,invoice_india_866.txt
INV/2012/0868,1973-07-14,21:08:35,Heer Koshy,"76/55, Ramesh Chowk, Gandhinagar-020385",ABCDE8167F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_867.jpg.txt
INV/2081/0415,2014-11-17,12:05:00,Taimur Kashyap,"126, Grewal Nagar, Kolhapur-733142",,,Details:,4,246,984,88.56,88.56,1161.12,,invoice_india_867.txt
INV/2033/0763,1991-09-22,21:08:35,Suhana Lala,"15/77, Bakshi Zila, Gaya-285815",ABCDE0228F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_868.jpg.txt
INV/2018/0555,2009-03-30,04:40:20,Trisha Deol,"H.No. 84, Date Nagar, Kumbakonam 787046",,,Details:,1,253,253,22.77,22.77,298.54,,invoice_india_868.txt
INV/2081/0070,2024-11-26,21:08:35,Purab Sha,"465, Ahluwalia Marg, Munger 689855",ABCDE0793F,S56ABCDE74032Z2,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_869.jpg.txt
INV/2007/0610,1989-12-25,00:34:43,Shray Chandra,"H.No. 73, Luthra Path, Amritsar-596624",,,Details:,1,752,752,67.68,67.68,887.36,,invoice_india_869.txt
INV/2095/0263,2003-12-20,21:08:35,Prisha Barad,"H.No. 106, Kamdar Nagar, Ranchi-562651",ABCDE5578F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_87.jpg.txt
INV/2075/0473,2017-01-03,01:03:36,Nayantara Lad,"H.No. 03, Rege Road, Howrah-087839",,,Details:,1,598,598,53.82,53.82,705.64,,invoice_india_87.txt
INV/2094/0983,2012-07-11,21:08:35,Vedika Batta,"H.No. 608, Saini Circle, Silchar 914736",ABCDE3743F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_870.jpg.txt
INV/2026/0122,2018-06-27,06:02:00,Shamik Rege,"H.No. 544, Kanda Chowk, Chittoor-747315",,,Details:,5,632,3160,284.4,284.4,3728.8,,invoice_india_870.txt
INV/2041/0961,1990-11-24,21:08:35,Amani Bumb,"243, Wason Zila, Jabalpur-012672",ABCDE1363F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_871.jpg.txt
INV/2044/0373,1985-01-27,02:10:30,Lakshit Barad,"79, Raj Zila, Gurgaon 515376",,,Details:,5,555,2775,249.75,249.75,3274.5,,invoice_india_871.txt
INV/2028/0842,1977-04-16,21:08:35,Keya Dixit,"173, Sangha Ganj, Udupi 742797",ABCDE6725F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_872.jpg.txt
INV/2001/0637,2016-05-28,14:18:53,Mannat Tailor,"21, Shetty Marg, Kollam 757279",,,Details:,5,516,2580,232.2,232.2,3044.4,,invoice_india_872.txt
INV/2022/0171,1971-05-16,21:08:35,Ranbir Bhatia,"36/20, Doshi Marg, Ranchi-862872",ABCDE6937F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_873.jpg.txt
INV/2089/0140,2012-12-09,15:45:30,Manjari Basak,"83, Kadakia Path, Rampur-416401",,,Details:,3,893,2679,241.11,241.11,3161.22,,invoice_india_873.txt
INV/2007/0658,1988-09-30,21:08:35,Hunar Ganesan,"65/94, Sangha Zila, Delhi-079597",ABCDE7151F,02ABCDE61642Z61,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_874.jpg.txt
INV/2064/0614,1985-09-14,14:56:24,Krish Sinha,"609, Shetty Chowk, Mango 592801",,,Details:,3,179,537,48.33,48.33,633.66,,invoice_india_874.txt
INV/2051/0542,1984-05-30,21:08:35,Indranil Kumer,"47, Ramakrishnan Marg, Bihar Sharif 243710",ABCDE8352F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_875.jpg.txt
INV/2034/0267,2004-04-24,16:13:43,Vihaan Bhatti,"65/222, Sahni Street, Vijayanagaram-913298",,,Details:,3,675,2025,182.25,182.25,2389.5,,invoice_india_875.txt
INV/2096/0118,2000-01-31,21:08:35,Kashvi Kumer,"06/755, Garg Zila, Delhi 567547",ABCDE4970F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_876.jpg.txt
INV/2090/0258,2014-05-03,20:15:11,Hazel Ahuja,"46/37, Singhal Nagar, Medininagar-243951",,589ABCDE1629Z71,Details:,4,255,1020,91.8,91.8,1203.6,,invoice_india_876.txt
INV/2070/0591,2024-01-23,21:08:35,Ahana_ Dugal,"79/23, Bhagat Street, Imphal 448366",ABCDE1226F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_877.jpg.txt
INV/2008/0809,1999-12-03,09:49:04,Myra Gole,"85/26, Biswas, Kolkata-525017",,,Details:,3,756,2268,204.12,204.12,2676.24,,invoice_india_877.txt
INV/2087/0605,1994-12-20,21:08:35,Ayesha Mane,"92/596, Deo Ganj, Thoothukudi 719612",ABCDE8412F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_878.jpg.txt
INV/2055/0559,2021-10-16,23:38:18,Alisha Kata,"H.No. 83, Goel Path, Bhalswa Jahangir Pur 097780",,,Details:,1,334,334,30.06,30.06,394.12,,invoice_india_878.txt
INV/2014/0797,1990-07-01,21:08:35,Mannat Singhal,"H.No. 534, Karan Nagar, Varanasi 855148",ABCDE9512F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_879.jpg.txt
INV/2020/0900,2009-06-28,17:21:49,Adah Dhar,"24/498, Goel Path, Miryalaguda-543254",,,Details:,4,902,3608,324.72,324.72,4257.44,,invoice_india_879.txt
INV/2040/0121,1974-02-24,21:08:35,Drishya Konda,"80, Chaudhry Marg, Karnal 139526",ABCDE1290F,77ABCDE18932Z61,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_88.jpg.txt
INV/2042/0472,2002-06-03,11:54:46,Anaya Bali,"H.No. 826, Chand Zila, Raichur 866465",,,Details:,1,545,545,49.05,49.05,643.1,,invoice_india_88.txt
INV/2097/0009,1970-01-10,21:08:35,Chirag Borra,"25, Jaggi Ganj, Shimla-025868",ABCDE9764F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_880.jpg.txt
INV/2023/0195,2015-09-28,17:39:42,Mahika Rajan,"H.No. 42, Ramaswamy Circle, Sonipat-973353",,,Details:,5,896,4480,403.2,403.2,5286.4,,invoice_india_880.txt
INV/2092/0899,2012-05-13,21:08:35,Aradhya Rastogi,"62/30, Aurora Marg, Bhatpara-541024",ABCDE4904F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_881.jpg.txt
INV/2096/0052,2007-07-28,08:49:00,Darshit Varkey,"H.No. 62, Dayal Nagar, Tiruppur-115366",,,Details:,1,448,448,40.32,40.32,528.64,,invoice_india_881.txt
INV/2091/0670,1995-01-27,21:08:35,Vanya Kant,"H.No. 516, Dugar Ganj, Rourkela 898036",ABCDE3045F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_882.jpg.txt
INV/2021/0410,1986-08-30,12:46:48,Nirvaan Bobal,"H.No. 52, Badal Zila, Shahjahanpur 904117",,,Details:,3,199,597,53.73,53.73,704.46,,invoice_india_882.txt
INV/2030/0115,1975-08-15,21:08:35,Aaina Varma,"H.No. 55, Acharya Nagar, Rajkot 689070",ABCDE7769F,60ABCDE82292Z21,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_883.jpg.txt
INV/2071/0921,2017-05-26,09:33:41,Gatik Sarkar,"H.No. 64, Swamy Ganj, Secunderabad-998073",,,Details:,2,446,892,80.28,80.28,1052.56,,invoice_india_883.txt
INV/2030/0831,1982-10-31,21:08:35,Ehsaan Dugal,"48/031, Bora Nagar, Kishanganj 310447",ABCDE7829F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_884.jpg.txt
INV/2059/0836,2022-07-05,00:46:24,Anya Baria,"83, Basu Nagar, Nagercoil-572357",,,Details:,1,916,916,82.44,82.44,1080.88,,invoice_india_884.txt
INV/2063/0891,2000-06-29,21:08:35,Emir Suri,"99/82, Bora, Sonipat 119424",ABCDE3629F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_885.jpg.txt
INV/2014/0553,1983-09-16,13:38:03,Veer Ramakrishnan,"66/338, Chawla Nagar, Kamarhati 086098",,,Details:,2,146,292,26.28,26.28,344.56,,invoice_india_885.txt
INV/2090/0941,1980-04-30,21:08:35,Arhaan Dugar,"83/51, Keer Road, Jhansi-447934",ABCDE9738F,47ABCDE76932Z61,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_886.jpg.txt
INV/2025/0195,1980-01-01,03:00:52,Prisha Bala,"91/16, Kamdar Street, Gandhinagar 360685",,,Details:,2,487,974,87.66,87.66,1149.32,,invoice_india_886.txt
INV/2072/0469,2000-04-27,21:08:35,Nakul Rama,"81/135, Rattan Road, Malda 122979",ABCDE1367F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_887.jpg.txt
INV/2003/0395,1990-08-24,23:51:23,Anvi Das,"05, Atwal Street, Dehradun 304213",,,Details:,4,884,3536,318.24,318.24,4172.48,,invoice_india_887.txt
INV/2037/0412,1990-05-21,21:08:35,Kanav Gola,"28/403, Sastry Street, Ballia 004170",ABCDE7914F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_888.jpg.txt
INV/2033/0354,2021-12-21,10:17:32,Yashvi Lala,"386, Varkey Chowk, Ratlam 939320",,,Details:,3,909,2727,245.43,245.43,3217.86,,invoice_india_888.txt
INV/2065/0257,2007-06-01,21:08:35,Shalv Sachdev,"34, Bhatia Nagar, Srinagar 508530",ABCDE1096F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_889.jpg.txt
INV/2006/0739,2005-01-13,12:33:56,Advika Bhagat,"85/85, Malhotra Path, Aurangabad-67 8674",,,Details:,1,412,412,37.08,37.08,486.16,,invoice_india_889.txt
INV/2063/0774,1995-09-24,21:08:35,Zoya Mane,"37/84, Edwin, Bokaro 344066",ABCDE2792F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_89.jpg.txt
INV/2016/0222,1989-09-08,17:52:57,Stuvan Sanghvi,"85/98, Deshpande Ganj, Adoni-293928",,,Details:,3,588,1764,158.76,158.76,2081.52,,invoice_india_89.txt
INV/2021/0780,1970-05-31,21:08:35,Saksham Yohannan,"14/26, Wason, Hajipur-844203",ABCDE2082F,7OABCDE78142Z71,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_890.jpg.txt
INV/2080/0044,2002-10-05,11:15:54,Trisha Chopra,"33, Tailor Ganj, Bardhaman 155644",,,Details:,3,423,1269,114.21,114.21,1497.42,,invoice_india_890.txt
INV/2006/0884,2009-12-14,21:08:35,Baiju Chhabra,"35/15, Tara Marg, Bokaro-299346",ABCDE4341F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_891.jpg.txt
INV/2071/0033,1980-09-23,05:39:44,Nayantara Sinha,"72, Goel, Gaya 469888",,,Details:,3,866,2598,233.82,233.82,3065.64,,invoice_india_891.txt
INV/2089/0528,2006-12-04,21:08:35,Dhruv Sood,"763, Bora Road, Karaikudi-638522",ABCDE8521F,41ABCDE96752Z61,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_892.jpg.txt
INV/2072/0097,2020-10-09,13:35:32,Vihaan Venkataraman,"22/32, Bir Circle, Gorakhpur 749737",,,Details:,1,662,662,59.58,59.58,781.16,,invoice_india_892.txt
INV/2002/0800,2024-12-01,21:08:35,Keya Ramanathan,"15/44, Dass Street, Secunderabad-675156",ABCDE7339F,11ABCDE44092Z01,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_893.jpg.txt
INV/2062/0108,1981-03-30,06:46:50,Shalv Chaudhuri,"48/859, Sarna Street, Suryapet 061891",,,Details:,1,203,203,18.27,18.27,239.54,,invoice_india_893.txt
INV/2091/0041,2004-06-11,21:08:35,Purab Keer,"67, Hayer Marg, Rohtak 320321",ABCDE8944F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_894.jpg.txt
INV/2065/0479,2016-12-02,01:53:05,Shalv Kade,"H.No. 66, Kalla Road, Raebareli-907331",,,Details:,2,567,1134,102.06,102.06,1338.12,,invoice_india_894.txt
INV/2008/0998,2017-10-21,21:08:35,Rasha Lad,"27/811, Chaudhari Nagar, Varanasi-432261",ABCDE8657F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_895.jpg.txt
INV/2086/0530,1995-06-10,03:27:05,Dhruv Setty,"H.No. 572, Basu Street, Noida-400045",,,Details:,2,820,1640,147.6,147.6,1935.2,,invoice_india_895.txt
INV/2059/0725,1990-05-09,21:08:35,Kimaya Devi,"88/37, Lala Street, Guna 994226",ABCDE8866F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_896.jpg.txt
INV/2043/0891,2000-04-24,22:42:50,Nishith Mangat,"034, Gour Zila, Tinsukia-358950",,,Details:,3,284,852,76.68,76.68,1005.36,,invoice_india_896.txt
INV/2063/0449,1981-10-13,21:08:35,Abram Aggarwal,"07/771, Bhattacharyya Circle, Udaipur-920418",ABCDE8173F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_897.jpg.txt
INV/2007/0591,1977-03-15,09:04:52,Azad Magar,"924, Char Circle, Gopalpur-336375",,,Details:,2,231,462,41.58,41.58,545.16,,invoice_india_897.txt
INV/2000/0331,1984-03-09,21:08:35,Jayan Khatri,"H.No. 140, Yohannan Zila, Ambala 637903",ABCDE5236F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_898.jpg.txt
INV/2004/0885,1988-11-29,20:49:28,Saanvi Sachar,"H.No. 112, Mannan Marg, Gorakhpur 456083",,,Details:,1,408,408,36.72,36.72,481.44,,invoice_india_898.txt
INV/2090/0300,2024-03-14,21:08:35,Shray Sahni,"H.No. 736, Bhakta Chowk, Dhanbad-216859",ABCDE4339F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_899.jpg.txt
INV/2037/0315,2011-03-04,17:17:25,Damini Magar,"23/020, Chandran Chowk, Madurai-422371",,,Details:,5,500,2500,225.0,225.0,2950.0,,invoice_india_899.txt
INV/2082/0335,1984-07-26,21:08:35,Madhup Bhatti,"94/72, Chaudry, Eluru 186669",ABCDE6039F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_9.jpg.txt
INV/2070/0952,1997-08-29,12:49:17,Ayesha Agate,"H.No. 887, Ram Ganj, Allahabad 090850",,,Details:,3,349,1047,94.23,94.23,1235.46,,invoice_india_9.txt
INV/2041/0061,2015-05-05,21:08:35,Rohan Shankar,"29/50, Bhat Path, Dhule 292369",ABCDE5671F,29ABCDE05812Z91,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_90.jpg.txt
INV/2062/0680,1988-07-30,06:15:40,Stuvan Tandon,"04/634, Bawa Marg, Jorhat 969641",,,Details:,3,813,2439,219.51,219.51,2878.02,,invoice_india_90.txt
INV/2018/0377,1997-12-13,21:08:35,Manjari Badal,"H.No. 23, Edwin Circle, Salem-986651",ABCDE2531F,02ABCDE98952Z61,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_900.jpg.txt
INV/2082/0240,1970-07-29,14:11:56,Romil Sule,"H.No. 501, Manne, Katni-910631",,,Details:,5,825,4125,371.25,371.25,4867.5,,invoice_india_900.txt
INV/2014/0419,2011-02-27,21:08:35,Aaryahi Manne,"H.No. 151, Sodhi Ganj, Farrukhabad 147316",ABCDE6333F,19ABCDE24322Z71,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_901.jpg.txt
INV/2095/0819,1994-10-24,01:09:50,Seher Ganesan,"81/13, Bobal Ganj, Kishanganj 240927",,,Details:,3,485,1455,130.95,130.95,1716.9,,invoice_india_901.txt
INV/2097/0214,2016-10-05,21:08:35,Arhaan Jayaraman,"05/055, Khurana Path, Pondicherry-096491",ABCDE4097F,61ABCDE93952Z81,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_902.jpg.txt
INV/2086/0189,2019-04-02,21:59:48,Amani Thakur,"32/703, Walla Zila, Tadipatri 901902",,,Details:,5,996,4980,448.2,448.2,5876.4,,invoice_india_902.txt
INV/2010/0831,2024-05-05,21:08:35,Renee Mand,"H.No. 470, Bal Chowk, Ballia-093263",ABCDE5290F,81ABCDE04242Z91,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_903.jpg.txt
INV/2064/0545,2020-09-12,03:43:41,Shamik Bhandari,"218, Chander, Karnal-333125",,,Details:,3,482,1446,130.14,130.14,1706.28,,invoice_india_903.txt
INV/2037/0516,1980-02-02,21:08:35,Ehsaan Wali,"44/25, Chopra Ganj, Hapur 785316",ABCDE7741F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_904.jpg.txt
INV/2057/0145,1971-02-26,09:53:30,Vanya Vala,"849, Jha Ganj, Bidhannagar 963311",,,Details:,2,647,1294,116.46,116.46,1526.92,,invoice_india_904.txt
INV/2036/0407,2010-10-09,21:08:35,Ishaan Dutt,"62/504, Chand Ganj, Gulbarga 906027",ABCDE1961F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_905.jpg.txt
INV/2088/0763,1996-10-03,14:07:50,Anya Ganesh,"67/86, Thakkar Chowk, Unnao 310593",,,Details:,4,357,1428,128.52,128.52,1685.04,,invoice_india_905.txt
INV/2021/0154,2025-01-24,21:08:35,Vihaan Mahal,"52/70, Aurora Marg, Tiruchirappalli-949346",ABCDE9619F,24ABCDE96852Z61,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_906.jpg.txt
INV/2042/0736,2016-09-02,17:27:06,Krish Edwin,"H.No. 661, Kant Circle, Bokaro-079818",,,Details:,4,906,3624,326.16,326.16,4276.32,,invoice_india_906.txt
INV/2081/0878,2014-01-08,21:08:35,Mamooty Ganesh,"56/788, Bhatt Street, Kharagpur 001313",ABCDE2128F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_907.jpg.txt
INV/2063/0109,1972-09-09,11:39:44,Miraan Ramakrishnan,"26/98, Ahluwalia Path, Rajahmundry-482781",,,Details:,3,151,453,40.77,40.77,534.54,,invoice_india_907.txt
INV/2087/0881,1982-10-12,21:08:35,Himmat Bakshi,"710, Chacko Circle, Tenali 886058",ABCDE7416F,34ABCDE51782Z31,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_908.jpg.txt
INV/2052/0708,1970-02-06,20:32:46,Khushi Shanker,"49/677, Warrior Street, Ozhukarai 889056",,,Details:,2,790,1580,142.2,142.2,1864.4,,invoice_india_908.txt
INV/2077/0072,1988-11-18,21:08:35,Adah Sood,"19/101, Dalal Path, Gandhidham 564111",ABCDE6926F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_909.jpg.txt
INV/2064/0626,1972-05-01,18:40:47,Nitara Sarin,"23/04, Mallick Marg, Kirari Suleman Nagar-515018",,,Details:,1,103,103,9.27,9.27,121.54,,invoice_india_909.txt
INV/2042/0045,2009-01-31,21:08:35,Jivika Behl,"H.No. 13, Sridhar, Jehanabad-789213",ABCDES166F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_91.jpg.txt
INV/2056/0613,2016-03-19,17:04:47,Taran Sangha,"022, Kurian Zila, Mehsana-569961",,,Details:,3,744,2232,200.88,200.88,2633.76,,invoice_india_91.txt
INV/2087/0114,1997-01-11,21:08:35,Samar Ben,"990, Bava Nagar, Shimla-420701",ABCDE2080F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_910.jpg.txt
INV/2009/0856,1995-03-12,14:21:30,Anvi Buch,"66/56, Swamy Path, Noida 198210",,,Details:,3,326,978,88.02,88.02,1154.04,,invoice_india_910.txt
INV/2080/0734,2003-10-03,21:08:35,Sara Atwal,"87/95, Karan Nagar, Orai-683375",ABCDE8015F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_911.jpg.txt
